Year,Facility ID,Hospital Name,Hospital County,Hospital Region,IQI Code,IQI Value,Total Cases,Numerator,Observed Rate,Expected Rate,Risk Adjusted Rate,Lower 95CI RAR,Upper 95CI RAR,Compare to State,Compare to National
2014,128,CHENANGO MEMORIAL HOSPITAL INC,Chenango,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",43,0,0,,,,,,
2014,128,CHENANGO MEMORIAL HOSPITAL INC,Chenango,Central NY,IQI14,Hip Replacement Mortality Rate,31,0,0,0.6,0,0,3.06,NS,NS
2014,128,CHENANGO MEMORIAL HOSPITAL INC,Chenango,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",50,1,20,,,,,,
2014,128,CHENANGO MEMORIAL HOSPITAL INC,Chenango,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",274,84,306.57,,,,,,
2014,128,CHENANGO MEMORIAL HOSPITAL INC,Chenango,Central NY,IQI16,Heart Failure Mortality Rate,77,7,90.91,20.56,176.85,71.1,364.38,Above,Above
2014,128,CHENANGO MEMORIAL HOSPITAL INC,Chenango,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",231,41,177.49,,,,,,
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI20,Pneumonia Mortality Rate,352,15,42.61,22.66,76.12,42.6,125.55,Above,Above
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI31,Carotid Endarterectomy Mortality Rate,62,0,0,1.95,0,0,6.5,NS,NS
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",146,17,116.44,,,,,,
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,350,15,42.86,38.66,69.29,38.78,114.29,NS,NS
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI16,Heart Failure Mortality Rate,310,7,22.58,21.34,42.33,17.02,87.21,NS,NS
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,80,5,62.5,21.12,88.65,28.78,206.88,NS,NS
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,101,1,9.9,,,,,,
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI14,Hip Replacement Mortality Rate,97,0,0,0.37,0,0,4.89,NS,NS
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",138,17,123.19,,,,,,
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI25,Bilateral Cardiac Catheterization Rate,465,5,10.75,,,,,,
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",288,11,38.19,40.61,62.93,31.41,112.59,NS,NS
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,65,59,907.69,,,,,,
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",648,118,182.1,,,,,,
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,168,2,11.9,16.3,19.52,2.36,70.51,NS,NS
2014,135,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Clinton,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",786,239,304.07,,,,,,
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",46,6,130.43,,,,,,
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI16,Heart Failure Mortality Rate,222,7,31.53,16.11,78.26,31.46,161.24,NS,NS
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI23,Laparoscopic Cholecystectomy Rate,70,67,957.14,,,,,,
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI21,"Cesarean Delivery Rate, Uncomplicated",352,84,238.64,,,,,,
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI14,Hip Replacement Mortality Rate,52,0,0,0.14,0,0,12.83,NS,NS
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI20,Pneumonia Mortality Rate,198,8,40.4,25.07,65.24,28.17,128.55,NS,NS
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",50,6,120,,,,,,
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",306,44,143.79,,,,,,
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI19,Hip Fracture Mortality Rate,56,2,35.71,9.05,118.3,14.33,427.35,NS,NS
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI24,Incidental Appendectomy in the Elderly Rate,86,1,11.63,,,,,,
2014,146,COLUMBIA MEMORIAL HOSPITAL,Columbia,Captal/Adiron,IQI18,Gastrointestinal Hemorrhage Mortality Rate,126,5,39.68,15.79,67.14,21.8,156.69,NS,NS
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI16,Heart Failure Mortality Rate,156,3,19.23,24.66,31.19,6.43,91.16,NS,NS
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,62,0,0,7.85,0,0,12.49,Below,Below
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",327,49,149.85,,,,,,
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",54,0,0,,,,,,
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI20,Pneumonia Mortality Rate,223,2,8.97,22.89,15.86,1.92,57.3,NS,NS
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI19,Hip Fracture Mortality Rate,50,0,0,10.24,0,0,10.74,Below,Below
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",381,103,270.34,,,,,,
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",58,0,0,,,,,,
2014,158,CORTLAND REGIONAL MEDICAL CENTER INC,Cortland,Central NY,IQI24,Incidental Appendectomy in the Elderly Rate,32,1,31.25,,,,,,
2014,174,DELAWARE VALLEY HOSPITAL INC,Delaware,Captal/Adiron,IQI20,Pneumonia Mortality Rate,32,0,0,11.8,0,0,12.58,Below,Below
2014,174,DELAWARE VALLEY HOSPITAL INC,Delaware,Captal/Adiron,IQI16,Heart Failure Mortality Rate,38,0,0,19.92,0,0,7.36,Below,Below
2014,180,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,Dutchess,Hudson Valley,IQI20,Pneumonia Mortality Rate,102,4,39.22,29.11,54.52,14.86,139.6,NS,NS
2014,180,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,Dutchess,Hudson Valley,IQI14,Hip Replacement Mortality Rate,61,0,0,0.5,0,0,3.69,NS,NS
2014,180,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,Dutchess,Hudson Valley,IQI19,Hip Fracture Mortality Rate,40,2,50,9.11,164.42,19.91,593.93,NS,NS
2014,180,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,Dutchess,Hudson Valley,IQI18,Gastrointestinal Hemorrhage Mortality Rate,62,3,48.39,25.01,51.7,10.66,151.09,NS,NS
2014,180,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,Dutchess,Hudson Valley,IQI24,Incidental Appendectomy in the Elderly Rate,57,0,0,,,,,,
2014,180,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,Dutchess,Hudson Valley,IQI16,Heart Failure Mortality Rate,53,2,37.74,46.87,32.2,3.9,116.31,NS,NS
2014,180,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,Dutchess,Hudson Valley,IQI23,Laparoscopic Cholecystectomy Rate,53,49,924.53,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI23,Laparoscopic Cholecystectomy Rate,179,158,882.68,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",437,72,164.76,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI24,Incidental Appendectomy in the Elderly Rate,183,1,5.46,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI20,Pneumonia Mortality Rate,459,18,39.22,36.73,43.22,25.61,68.3,NS,NS
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI25,Bilateral Cardiac Catheterization Rate,666,2,3,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI13,Craniotomy Mortality Rate,33,0,0,19.37,0,0,10.47,Below,Below
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1708,341,199.65,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",448,16,35.71,48.86,48.91,27.95,79.42,NS,NS
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI16,Heart Failure Mortality Rate,513,28,54.58,30.54,71.48,47.5,103.3,Above,Above
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI19,Hip Fracture Mortality Rate,142,6,42.25,30.96,40.9,15.01,89.02,NS,NS
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI31,Carotid Endarterectomy Mortality Rate,77,0,0,3.12,0,0,4.06,NS,NS
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,628,23,36.62,49.02,46.7,29.6,70.07,NS,NS
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI14,Hip Replacement Mortality Rate,114,0,0,0.15,0,0,12.18,NS,NS
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI21,"Cesarean Delivery Rate, Uncomplicated",2145,706,329.14,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",491,77,156.82,,,,,,
2014,181,VASSAR BROTHERS MEDICAL CENTER,Dutchess,Hudson Valley,IQI18,Gastrointestinal Hemorrhage Mortality Rate,412,9,21.84,21.59,27.03,12.36,51.31,NS,NS
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI16,Heart Failure Mortality Rate,90,6,66.67,32.08,83.1,30.5,180.88,NS,NS
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",144,25,173.61,,,,,,
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI19,Hip Fracture Mortality Rate,61,1,16.39,20.18,24.34,0.62,135.63,NS,NS
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",134,23,171.64,,,,,,
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI21,"Cesarean Delivery Rate, Uncomplicated",831,278,334.54,,,,,,
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI18,Gastrointestinal Hemorrhage Mortality Rate,33,3,90.91,27.25,89.13,18.38,260.49,NS,NS
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI14,Hip Replacement Mortality Rate,171,0,0,0.15,0,0,12.21,NS,NS
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",697,167,239.6,,,,,,
2014,192,NORTHERN DUTCHESS HOSPITAL,Dutchess,Hudson Valley,IQI20,Pneumonia Mortality Rate,100,13,130,36.97,142.32,75.78,243.36,Above,Above
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",869,63,72.5,48.27,100.48,77.21,128.56,Above,Above
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,1296,87,67.13,46.88,89.49,71.68,110.39,Above,Above
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,92,0,0,9.24,0,0,4.65,Below,Below
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,242,1,4.13,,,,,,
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI20,Pneumonia Mortality Rate,318,12,37.74,38.62,39.55,20.44,69.08,NS,NS
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,102,2,19.61,22.95,31.4,3.8,113.42,NS,NS
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,566,0,0,0.31,0,0,5.84,NS,NS
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,85,2,23.53,19.25,36.63,4.44,132.32,NS,NS
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI13,Craniotomy Mortality Rate,579,32,55.27,43.15,70.81,48.43,99.96,NS,NS
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI16,Heart Failure Mortality Rate,890,36,40.45,26.29,61.53,43.1,85.18,Above,Above
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,341,12,35.19,31.79,29.58,15.28,51.67,NS,NS
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,1954,1,0.51,,,,,,
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI31,Carotid Endarterectomy Mortality Rate,113,0,0,3.98,0,0,3.18,Below,Below
2014,207,BUFFALO GENERAL MEDICAL CENTER,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,147,122,829.93,,,,,,
2014,208,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,Erie,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",2421,799,330.03,,,,,,
2014,208,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,Erie,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",506,72,142.29,,,,,,
2014,208,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,Erie,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",577,89,154.25,,,,,,
2014,208,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,Erie,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1915,365,190.6,,,,,,
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,77,0,0,,,,,,
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,120,1,8.33,,,,,,
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,39,29,743.59,,,,,,
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI16,Heart Failure Mortality Rate,275,7,25.45,25.58,39.8,16,81.99,NS,NS
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,98,7,71.43,22.98,93.14,37.45,191.91,Above,Above
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,147,9,61.22,32.83,49.82,22.78,94.58,NS,NS
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI20,Pneumonia Mortality Rate,152,1,6.58,27.47,9.69,0.25,54.01,NS,NS
2014,210,ERIE COUNTY MEDICAL CENTER,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,282,1,3.55,0.38,4.63,0.12,25.77,NS,NS
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI25,Bilateral Cardiac Catheterization Rate,1547,5,3.23,,,,,,
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",1721,279,162.12,,,,,,
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",418,52,124.4,,,,,,
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",596,46,77.18,60.02,86.04,62.99,114.76,NS,NS
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,316,1,3.16,,,,,,
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI13,Craniotomy Mortality Rate,157,21,133.76,51.66,143.14,88.61,218.8,Above,Above
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,387,15,38.76,22.02,47.02,26.32,77.56,NS,NS
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI16,Heart Failure Mortality Rate,639,45,70.42,35.07,80.31,58.58,107.46,Above,Above
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,46,1,21.74,2.99,85.03,2.15,473.76,NS,NS
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,898,61,67.93,52.12,81.46,62.31,104.64,NS,NS
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",454,53,116.74,,,,,,
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",2139,645,301.54,,,,,,
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,186,158,849.46,,,,,,
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,235,9,38.3,14.81,77.49,35.43,147.1,Above,Above
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,68,0,0,0.56,0,0,3.24,NS,NS
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI20,Pneumonia Mortality Rate,282,22,78.01,41.26,76.53,47.96,115.86,Above,Above
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,53,3,56.6,29.78,69.86,14.41,204.15,NS,NS
2014,213,MERCY HOSPITAL,Erie,Western NY,IQI31,Carotid Endarterectomy Mortality Rate,62,2,32.26,3.28,33.91,4.11,122.51,Above,Above
2014,216,ROSWELL PARK CANCER INSTITUTE,Erie,Western NY,IQI20,Pneumonia Mortality Rate,88,6,68.18,33.06,83.48,30.64,181.71,NS,NS
2014,216,ROSWELL PARK CANCER INSTITUTE,Erie,Western NY,IQI08,Esophageal Resection Mortality Rate,33,2,60.61,3.37,909.64,110.16,3285.94,Above,Above
2014,216,ROSWELL PARK CANCER INSTITUTE,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,242,0,0,,,,,,
2014,216,ROSWELL PARK CANCER INSTITUTE,Erie,Western NY,IQI09,Pancreatic Resection Mortality Rate,45,0,0,14.42,0,0,5.02,Below,Below
2014,216,ROSWELL PARK CANCER INSTITUTE,Erie,Western NY,IQI13,Craniotomy Mortality Rate,83,2,24.1,9.58,139.12,16.85,502.55,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI21,"Cesarean Delivery Rate, Uncomplicated",2966,831,280.18,,,,,,
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI24,Incidental Appendectomy in the Elderly Rate,100,0,0,,,,,,
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",483,84,173.91,,,,,,
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI15,Acute Myocardial Infarction (AMI) Mortality Rate,44,5,113.64,113.31,62.68,20.35,146.27,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI20,Pneumonia Mortality Rate,178,8,44.94,26.42,68.85,29.72,135.65,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI34,"Vaginal Birth After Cesarean (VBAC) Rate, All",557,90,161.58,,,,,,
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,101,5,49.5,21,86.66,28.14,202.24,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,92,2,21.74,7.03,36.19,4.38,130.71,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",44,5,113.64,112.83,67.39,21.88,157.26,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI31,Carotid Endarterectomy Mortality Rate,123,0,0,3.46,0,0,3.66,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI14,Hip Replacement Mortality Rate,108,0,0,0.39,0,0,4.65,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI19,Hip Fracture Mortality Rate,49,0,0,14.34,0,0,7.67,Below,Below
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",2483,432,173.98,,,,,,
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI13,Craniotomy Mortality Rate,44,1,22.73,9.87,127.27,3.22,709.12,NS,NS
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI18,Gastrointestinal Hemorrhage Mortality Rate,182,8,43.96,18.24,64.39,27.8,126.88,Above,Above
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI23,Laparoscopic Cholecystectomy Rate,40,35,875,,,,,,
2014,218,SISTERS OF CHARITY HOSPITAL,Erie,Western NY,IQI16,Heart Failure Mortality Rate,297,17,57.24,19.32,118.51,69.04,189.75,Above,Above
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI14,Hip Replacement Mortality Rate,266,0,0,0.25,0,0,7.33,NS,NS
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI11D,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate - Unruptured Endovascular,45,1,22.22,7.23,35.99,0.91,200.5,NS,NS
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI18,Gastrointestinal Hemorrhage Mortality Rate,369,5,13.55,23.14,15.65,5.08,36.51,NS,NS
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI11,Abdominal Aortic Aneurysm (AAA) Repair Mortality Rate,56,4,71.43,46.09,56.96,15.52,145.84,NS,NS
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI09,Pancreatic Resection Mortality Rate,40,0,0,23.99,0,0,3.02,Below,Below
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI13,Craniotomy Mortality Rate,352,16,45.45,50.66,49.6,28.35,80.55,NS,NS
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI32,"Acute Myocardial Infarction (AMI) Mortality Rate, Without Transfer Cases",515,16,31.07,42.83,48.53,27.74,78.81,NS,NS
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI33,"Primary Cesarean Delivery Rate, Uncomplicated",2803,515,183.73,,,,,,
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI23,Laparoscopic Cholecystectomy Rate,179,148,826.82,,,,,,
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI20,Pneumonia Mortality Rate,459,15,32.68,35.72,37.03,20.72,61.07,NS,NS
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI22,"Vaginal Birth After Cesarean (VBAC) Delivery Rate, Uncomplicated",667,84,125.94,,,,,,
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI25,Bilateral Cardiac Catheterization Rate,1798,22,12.24,,,,,,
2014,245,UNIVERSITY HOSPITAL,Suffolk,Long Island,IQI24,Incidental Appendectomy in the Elderly Rate,393,7,17.81,,,,,,
